Filter: None
Blocker: overlap_3
K: 1
Time: 14.323874235153198 seconds
Recall: 0.4669260700389105

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap'], 'uniswap')
(1, 'renvm_DarknodePayment', ['ren'], 'ren')
(1, 'uniswap_TransparentUpgradeableProxy', ['uniswap'], 'uniswap')
(1, 'instadapp_polygon-v2-InstaImplementationM2', ['instadapp'], 'instadapp')
(0, 'maker_PIP_ETH', ['geth'], 'maker')
(1, '1hash', ['1hash'], '1hash')
(1, 'uniswap_UniswapV2UNIGovernorAplhaV1', ['uniswap'], 'uniswap')
(0, 'okx reserves wallets', ['reserve'], 'okex')
(1, 'BIKICOIN TOKEN (BIKI)', ['biki'], 'biki')
(0, 'aave_variableDebtTokenAddress-aAmmUniDAIUSDC', ['usd'], 'aave')
(1, 'Tether EUR', ['tether'], 'tether')
(0, 'curvefinance_oBTC-CurveTokenV3', ['btcc'], 'curve')
(1, 'Digitalbtc', ['digitalbtc'], 'digitalbtc')
(0, 'aave_stableDebtTokenAddress-aAmmUniDAIUSDC', ['usd'], 'aave')
(1, 'synthetix_SynthsNFLX', ['synthetix'], 'synthetix')
(1, 'VirWoX.com', ['virwox'], 'virwox')
(1, 'OpenOcean (OOE)', ['openoceanfinance'], 'openoceanfinance')
(1, 'AntPool.com', ['antpoolcom'], 'antpoolcom')
(1, 'Gate.io: Contract', ['gate'], 'gate')
(0, 'badger_harvest', ['dgex'], 'badger')
(0, 'badger_native.sbtcCrv-vault', ['btcc'], 'badger')
(1, 'Huobi.com', ['huobi'], 'huobi')
(1, 'Hotbit 3', ['hotbit'], 'hotbit')
(0, 'aave_aBUSD', ['usd'], 'aave')
(0, 'aave_aAmmUniUNIWETH', ['geth'], 'aave')
(1, 'futureswap_FsProxyAdmin', ['futureswap'], 'futureswap')
(0, 'aave_stableDebtTokenAddress-aAmmUniUSDCWETH', ['usd'], 'aave')
(1, 'Poloniex: STORJ', ['poloniex'], 'poloniex')
(1, 'Degen (DGN)', ['degenhaus'], 'degenhaus')
(1, 'synthetix_StakingRewardssNFLXBalancer', ['synthetix'], 'synthetix')
(1, 'Coin.mx', ['coin'], 'coin')
(1, 'Cointerra', ['cointerra'], 'cointerra')
(0, 'curvefinance_Registry', ['mfinance'], 'curve')
(0, 'fei_FEI-ETH UniV2 Pair', ['geth'], 'feiprotocol')
(0, 'Ethfinex: Old Contract 3', ['nex'], 'bitfinex')
(1, 'compound_cZRX', ['compound'], 'compound')
(1, '58coin', ['58coin'], '58coin')
(0, 'badger_native.uniBadgerWbtc-strategy', ['btcst'], 'badger')
(1, 'huobi reserve wallets ATOM', ['huobi'], 'huobi')
(0, 'Allcoin (ALC)', ['coin'], 'allcoincom')
(1, 'Btcdig', ['btcdig'], 'btcdig')
(0, '1inch_Limit Order Protocol', ['bprotocol'], '1inch')
(0, 'curvefinance_MUSD-StableSwapMUSD', ['usd'], 'curve')
(1, 'sushiswap_Treasury Multisig', ['sushiswap'], 'sushiswap')
(1, 'Compound Dai', ['compound'], 'compound')
(0, 'Bitfinex: MultiSig 1', ['bitcom'], 'bitfinex')
(0, 'synthetix_TokenStateiXTZ', ['xtoken'], 'synthetix')
(0, 'maker_MCD_CLIP_CALC_UNIV2UNIETH_A', ['calc'], 'maker')
(0, 'aave_aENJ', ['agave'], 'aave')
(1, 'GHash.io', ['ghashio'], 'ghashio')
(1, 'Kraken 5', ['kraken'], 'kraken')
(1, 'synthetix_DelegateApprovalsEternalStorage', ['synthetix'], 'synthetix')
(0, 'CoinDeal Token (CDL)', ['coin'], 'coindeal')
(0, 'harvestfinance_fCRV-BUSD', ['usd'], 'harvestfinance')
(0, 'vesper_VUSDC-feeWhiteList', ['usd'], 'vesper')
(1, 'instadapp_InstaVestingFactory', ['instadapp'], 'instadapp')
(0, 'Binance 17', ['binancemultichaincapital'], 'binance')
(0, 'curvefinance_bBTC-StableSwapBBTC', ['btcst'], 'curve')
(0, 'badger_native.sushiDiggWbtc', ['wbtc'], 'badger')
(1, 'HaoBTC.com', ['haobtccom'], 'haobtccom')
(1, '8baochi', ['8baochi'], '8baochi')
(0, 'fei_EthLidoPCVDeposit', ['lido'], 'feiprotocol')
(1, 'CampBX.com', ['campbx'], 'campbx')
(0, 'Bitfinex: Deployer 2', ['nex'], 'bitfinex')
(1, 'compound_cYFI', ['compound'], 'compound')
(1, 'huobi reserve wallets MATIC', ['huobi'], 'huobi')
(0, 'maker_MCD_CLIP_ETH_B', ['geth'], 'maker')
(1, 'barnbridge_crUSDC Rewards Pool', ['barnbridge'], 'barnbridge')
(0, 'maker_MCD_JOIN_UNIV2USDCETH_A', ['usd'], 'maker')
(1, 'Triplemining', ['triplemining'], 'triplemining')
(1, 'Compound: Deployer 3', ['compound'], 'compound')
(0, 'uniswap_UniswapV2ETHWBTCUNIPool', ['wbtc'], 'uniswap')
(1, 'Tidex Token (TDX)', ['tidex'], 'tidex')
(0, 'harvestfinance_fCRV-HBTC', ['hbtc'], 'harvestfinance')
(1, 'huobi reserve wallets HT', ['huobi'], 'huobi')
(0, 'CoinKite.com', ['coin'], 'coinkitecom')
(1, 'synthetix_EternalStorageLiquidations', ['synthetix'], 'synthetix')
(1, 'CrimeNet.biz', ['crimenetbiz'], 'crimenetbiz')
(1, 'SwCPoker.eu', ['swcpokereu'], 'swcpokereu')
(0, 'harvestfinance_CRV-HUSD Pool', ['usd'], 'harvestfinance')
(0, 'barnbridge_bb_aUSDC (Aave)', ['usd'], 'barnbridge')
(1, 'compound_IRM_USDC_Updateable', ['compound'], 'compound')
(0, 'Ethfinex: Old Contract 2', ['nex'], 'bitfinex')
(0, 'aave_stableDebtTokenAddress - aUNI', ['xtoken'], 'aave')
(0, 'aave_aAmmUniMKRWETH', ['amun'], 'aave')
(0, 'Bithumb 5', ['bitcom'], 'bithumb')
(1, 'synthetix_ProxysLINK', ['synthetix'], 'synthetix')
(0, 'maker_MCD_CLIP_LRC_A', ['orca'], 'maker')
(0, 'Bithumb 10', ['bitcom'], 'bithumb')
(0, 'curvefinance_UniswapBurner', ['uniswap'], 'curve')
(1, 'synthetix_StakingRewardssBTCCurve', ['synthetix'], 'synthetix')
(1, 'synthetix_SynthiADA', ['synthetix'], 'synthetix')
(1, 'compound_StdComptroller_2_6', ['compound'], 'compound')
(0, 'maker_MCD_CLIP_CALC_LINK_A', ['calc'], 'maker')
(0, 'maker_MCD_JOIN_RWA002_A', ['coin'], 'maker')
(1, 'Huobi 14', ['huobi'], 'huobi')
(1, 'CleverCoin.com', ['clevercoin'], 'clevercoin')
(0, 'bitfinex Tron TRX/TRC10/TRC20 hot wallet', ['nex'], 'bitfinex')
(0, 'badger_badgerHunt', ['dgex'], 'badger')
(0, 'balancer_SmartPoolFactory', ['smartpad'], 'balancer')
(1, 'Indacoin.com', ['indacoin'], 'indacoin')
(0, 'curvefinance_MetaBurner', ['mfinance'], 'curve')
(1, 'HelixMixer', ['helixmixer'], 'helixmixer')
(0, 'barnbridge_EToken WETH/USDC 50/50', ['usd'], 'barnbridge')
(0, 'OKEX Mining Pool 1', ['dpool'], 'okex')
(1, 'dydx_DoubleExponentInterestSetter1', ['dydx'], 'dydx')
(1, 'vesper_VETH-pool', ['vesper'], 'vesper')
(0, 'fei_FeiRari ETH (fETH-8)', ['rarify'], 'feiprotocol')
(1, 'Binance 12', ['binance'], 'binance')
(0, 'curvefinance_tBTC-CurveTokenV2', ['tbtc'], 'curve')
(0, '1inch_Multicall', ['multichain'], '1inch')
(1, 'bitfinex Cardano ADA cold wallet', ['bitfinex'], 'bitfinex')
(0, 'Tidex 2', ['idex'], 'tidex')
(0, 'barnbridge_BarnFacet', ['ace'], 'barnbridge')
(1, 'uniswap_v3_pool_USDC_USDT_005', ['uniswap'], 'uniswap')
(0, 'uniswap_v3_pool_XSGD_USDC', ['usd'], 'uniswap')
(1, 'barnbridge_bb_aDAI (Aave)', ['barnbridge'], 'barnbridge')
(0, 'aave_rwa_IncentivesController', ['sentre'], 'aave')
(1, 'Mercatox', ['mercatox'], 'mercatox')
(0, 'Kucoin 7', ['coin'], 'kucoin')
(1, 'Tigerpool.net', ['tigerpoolnet'], 'tigerpoolnet')
(1, 'Cryptomine.io', ['cryptomineio'], 'cryptomineio')
(1, 'Huobi 36', ['huobi'], 'huobi')
(0, 'bitfinex Monero XMR cold wallet', ['bitcom'], 'bitfinex')
(0, 'badger_Uniswap BADGER/wBTC LP Pair', ['uniswap'], 'badger')
(0, 'kucoin reserve wallets', ['reserve'], 'kucoin')
(0, '1inch_Governance Mothership', ['mover'], '1inch')
(1, 'sushiswap_MasterChefV2', ['sushiswap'], 'sushiswap')
(1, 'barnbridge_bb_aGUSD (Aave)', ['barnbridge'], 'barnbridge')
(0, 'bitfinex KAIhot wallet', ['bitcom'], 'bitfinex')
(1, 'instadapp_InstaImplementationM2137', ['instadapp'], 'instadapp')
(0, 'instadapp_mainnet-v1-InstaDydxFlash', ['dydx'], 'instadapp')
(0, 'bitstamp', ['bitstamp'], 'bitstarzcom')
(1, 'bitfinex Certik hot wallet', ['bitfinex'], 'bitfinex')
(0, 'Bitcoinica.com', ['coin'], 'bitcoinica')
(1, 'synthetix_SystemSettingsLib', ['synthetix'], 'synthetix')
(1, 'instadapp_polygon-v2-InstaConnectorsV2', ['instadapp'], 'instadapp')
(0, 'sushiswap_PeggedOracleV1', ['swapp'], 'sushiswap')
(0, 'Bitfinex: Deployer 4', ['nex'], 'bitfinex')
(0, 'Biconomy token (BIT)', ['bitcom'], 'biconomy')
(1, 'synthetix_SynthsXRP', ['synthetix'], 'synthetix')
(1, 'Btc38.com', ['btc38'], 'btc38')
(1, 'KnCMiner.com', ['kncminercom'], 'kncminercom')
(0, 'OKExPool', ['dpool'], 'okex')
(0, 'binance reserve wallets USDC', ['reserve'], 'binance')
(0, 'Bitstamp 2', ['bitcom'], 'bitstamp')
(1, 'maker_PIP_AAVE', ['maker'], 'maker')
(0, 'aave_variableDebtTokenAddress-aAmmUniSNXWETH', ['xtoken'], 'aave')
(0, 'fei_FEI-TRIBE UniV2 Pair', ['atrix'], 'feiprotocol')
(0, 'Binance JEX', ['mfinance'], 'binance')
(0, 'Binance 14', ['binancemultichaincapital'], 'binance')
(1, 'instadapp_polygon_GELATO-AAAVE-A', ['instadapp'], 'instadapp')
(0, 'curvefinance_rETH-CurveTokenV3', ['mfinance'], 'curve')
(0, 'curvefinance_FRAX-LiquidityGaugeV2', ['liquid'], 'curve')
(0, 'harvestfinance_Sushiswap DAI:WETH Pool', ['sushiswap'], 'harvestfinance')
(0, 'curvefinance_RSV-LiquidityGaugeReward', ['liquid'], 'curve')
(1, 'Cubits.com', ['cubits'], 'cubits')
(0, 'compound_cLINK+WBTC2Delegate_MultiLabel', ['wbtc'], 'compound')
(1, 'maker_LRC', ['maker'], 'maker')
(1, 'bitfinex Ethereum Classic cold wallet', ['bitfinex'], 'bitfinex')
(1, 'synthetix_ProxysXRP', ['synthetix'], 'synthetix')
(1, 'Cex.io', ['cex'], 'cex')
(0, 'curvefinance_EURS-LiquidityGaugeV2', ['liquid'], 'curve')
(0, 'maker_PIP_LINK', ['oklink'], 'maker')
(0, 'badger_StrategyCurveGaugeRenBtcCrv', ['btcc'], 'badger')
(0, 'maker_MCD_JOIN_MANA_A', ['coin'], 'maker')
(1, 'CoinSpot.com.au', ['coinspot'], 'coinspot')
(0, 'harvestfinance_fCRV-YPOOL', ['btfinance'], 'harvestfinance')
(0, 'ZBToken (ZB)', ['xtoken'], 'zbcom')
(0, 'aave_arc_ProtocolDataProvider', ['bprotocol'], 'aave')
(1, 'synthetix_DebtCache', ['synthetix'], 'synthetix')
(1, 'instadapp_mainnet-v1-InstaAccount', ['instadapp'], 'instadapp')
(0, 'Curve.fi: Donate', ['gate'], 'curve')
(0, 'yearn_YFI', ['bearn'], 'yearnfinance')
(0, 'aave_variableDebtTokenAddress - aWBTC', ['wbtc'], 'aave')
(1, 'badger_kernel', ['badger'], 'badger')
(0, 'aave_variableDebtTokenAddress - aDAI', ['xtoken'], 'aave')
(0, 'maker_PIP_GUSD', ['usd'], 'maker')
(0, '1inch_Governance Rewards', ['mover'], '1inch')
(0, 'Bithumb 12', ['bitcom'], 'bithumb')
(0, 'crypto.com reserves wallets', ['reserve'], 'cryptocom')
(0, 'nexus_Quotation', ['nex'], 'nexus')
(0, 'Bitfinex', ['bitcom'], 'bitfinex')
(1, 'maker_MCD_CLIP_AAVE_A', ['maker'], 'maker')
(1, 'Hoo.com 5', ['hoo'], 'hoo')
(1, 'bitfinex Digibyte cold wallet', ['bitfinex'], 'bitfinex')
(1, 'PrimeDice.com', ['primedicecom'], 'primedicecom')
(1, 'BitcoinVideoCasino.com', ['bitcoinvideocasinocom'], 'bitcoinvideocasinocom')
(0, 'synthetix_ProxysDEFI', ['proxy'], 'synthetix')
(1, 'uniswap_v3_pool_USDC_ETH_03', ['uniswap'], 'uniswap')
(0, 'curvefinance_TriCrypto-DepositZap', ['mfinance'], 'curve')
(0, 'harvestfinance_FARM token', ['btfinance'], 'harvestfinance')
(0, 'bitfinex XNS hot wallet', ['bitcom'], 'bitfinex')
(0, 'bitfinex Tether USDt (Kusama) hot wallet', ['usd'], 'bitfinex')
(0, 'Coinbase 1', ['coin'], 'coinbase')
(1, 'synthetix_SynthsBNB', ['synthetix'], 'synthetix')
(0, 'maker_MCD_CLIP_CALC_USDT_A', ['calc'], 'maker')
(1, 'maker_MCD_CLIP_UNIV2AAVEETH_A', ['maker'], 'maker')
(1, 'Compound: Price Oracle Proxy', ['compound'], 'compound')
(1, 'barnbridge_EToken Factory', ['barnbridge'], 'barnbridge')
(0, 'aave_stableDebtTokenAddress-aAmmWBTC', ['wbtc'], 'aave')
(1, 'BTC-e.com', ['btce'], 'btce')
(1, 'Chainroll.com', ['chainrollcom'], 'chainrollcom')
(0, 'Binance 11', ['binancemultichaincapital'], 'binance')
(1, 'CoinChimp.com', ['coinchimp'], 'coinchimp')
(0, 'huobi reserve wallets USDT', ['reserve'], 'huobi')
(0, 'aave_aWBTC', ['wbtc'], 'aave')
(1, 'instadapp_InstaTokenVesting', ['instadapp'], 'instadapp')
(1, 'UseCryptos.com', ['usecryptos'], 'usecryptos')
(1, 'uniswap_v3_pool_APE_ETH', ['uniswap'], 'uniswap')
(1, 'Viabtc', ['viabtc'], 'viabtc')
(0, 'fei_Fuse Pool 7 FEI PCV Deposit', ['jpool'], 'feiprotocol')
(0, 'badger_devMultisig', ['ledger'], 'badger')
(1, 'Bitexlive', ['bitexlive'], 'bitexlive')
(0, 'convex_cvxCRV', ['cone'], 'convex')
(0, 'curvefinance_Emergency-Token', ['mfinance'], 'curve')
(0, 'maker_MCD_JOIN_RWA001_A', ['coin'], 'maker')
(0, 'KuCoin 8', ['coin'], 'kucoin')
(1, 'SecondsTrade.com', ['secondstradecom'], 'secondstradecom')
(0, '1inch_walletAddress', ['wallex'], '1inch')
(0, '1inch_AggregationRouterV4', ['gate'], '1inch')
(1, 'synthetix_ProxyiXRP', ['synthetix'], 'synthetix')
(0, 'harvestfinance_Sushiswap WETH:USDT Pool', ['sushiswap'], 'harvestfinance')
(0, 'bitfinex ATLAS hot wallet', ['nex'], 'bitfinex')
(0, 'Bitrue Coin (BTR)', ['bitcom'], 'bitrue')
(0, 'aave_IncentivesController', ['sentre'], 'aave')
(0, 'compound_cUSDT', ['usd'], 'compound')
(1, 'futureswap_Voting', ['futureswap'], 'futureswap')
(1, 'Coinbroker.io', ['coinbroker'], 'coinbroker')
(0, 'maker_RWA001_A_INPUT_CONDUIT', ['cone'], 'maker')
(1, 'uniswap_v3_pool_ETH_BTT', ['uniswap'], 'uniswap')
(0, 'harvestfinance_fCRV-USDN', ['usd'], 'harvestfinance')
(1, 'bitfinex Tether USDt (Tezos) hot wallet', ['bitfinex'], 'bitfinex')
(1, 'synthetix_ProxyiXTZ', ['synthetix'], 'synthetix')
(1, 'synthetix_SynthsNIKKEI', ['synthetix'], 'synthetix')
(1, 'Gemini 3', ['gemini'], 'gemini')
(0, 'bitfinex ETH/ERC20 hot wallet', ['bitcom'], 'bitfinex')
(0, 'Btcc pool', ['btcc'], 'btccpool')
(1, 'vesper_vBetaETH-strategy-aaveMaker', ['vesper'], 'vesper')
(1, 'vesper_vsp', ['vesper'], 'vesper')
(1, 'Bitso.com', ['bitso'], 'bitso')
(0, 'bitfinex Avalanche (C-Chain) hot wallet', ['bitcom'], 'bitfinex')
(0, 'CoinArch.com', ['coin'], 'coinarch')
(0, 'bitfinex ETP/MVS cold wallet', ['nex'], 'bitfinex')
(0, 'maker_VOTE_PROXY_FACTORY', ['proxy'], 'maker')
(0, 'instadapp_UNISWAP-V3-A', ['uniswap'], 'instadapp')
(1, 'compound_cSAI', ['compound'], 'compound')
(0, 'curvefinance_HUSD-DepositHUSD', ['usd'], 'curve')
(0, 'nexus_Gateway', ['gate'], 'nexus')
(1, 'ePay.info', ['epayinfo'], 'epayinfo')
(1, 'synthetix_StakingRewardssEURCurve', ['synthetix'], 'synthetix')
(1, 'instadapp_AAVE-CLAIM-A', ['instadapp'], 'instadapp')
(0, 'harvestfinance_CRV-TBTC Pool', ['tbtc'], 'harvestfinance')
(1, 'AntPool', ['antpoolcom'], 'antpoolcom')
(0, 'curvefinance_sBTC-MetaImplementationBTC.vy', ['mfinance'], 'curve')
(0, 'aave_aAmmUniWBTCUSDC', ['wbtc'], 'aave')
(0, 'badger_SimpleTimelock', ['timex'], 'badger')
(0, 'bitfinex Bitcoin Cash hot wallet', ['coin'], 'bitfinex')
(0, 'curvefinance_USDT-LiquidityGauge', ['usd'], 'curve')
(0, 'aave_variableDebtTokenAddress - aCRV', ['xtoken'], 'aave')
(0, 'maker_MCD_CLIP_CALC_MANA_A', ['calc'], 'maker')
(1, 'Remitano 2', ['remitano'], 'remitano')
(1, 'WhiteBIT', ['whitebit'], 'whitebit')
(1, 'instadapp_mainnet-v1-InstaMemory', ['instadapp'], 'instadapp')
(1, 'synthetix_FeePoolState', ['synthetix'], 'synthetix')
(1, 'Huobi: Old Address 1', ['huobi'], 'huobi')
(1, 'instadapp_REFINANCE-A', ['instadapp'], 'instadapp')
(0, 'swisborg reserve wallets', ['reserve'], 'swissborg')
(0, 'KuCoin 9', ['coin'], 'kucoin')
(1, 'synthetix_SynthsREN', ['synthetix'], 'synthetix')
(1, 'synthetix_SynthetixBridgeEscrow', ['synthetix'], 'synthetix')
(1, 'CoinMkt.com', ['coinmkt'], 'coinmkt')
(0, 'harvestfinance_DAI Vault', ['btfinance'], 'harvestfinance')
(0, 'aave_stableDebtTokenAddress - aLINK', ['xtoken'], 'aave')
(0, 'fei_Cream FEI PCV Deposit', ['scream'], 'feiprotocol')
(0, 'harvestfinance_Uniswap DPI:WETH Pool', ['uniswap'], 'harvestfinance')
(0, 'badger_SmartVesting', ['investin'], 'badger')
(1, 'Exchanging.ir', ['exchanging'], 'exchanging')
(0, 'Bitstamp 6', ['bitcom'], 'bitstamp')
(0, 'harvestfinance_SWRV:FARM', ['btfinance'], 'harvestfinance')
(0, 'Bitcoin.de', ['bitcom'], 'bitcoinde')
(0, 'convex_Token Factory', ['xtoken'], 'convex')
(0, 'maker_MCD_CLIP_WBTC_A', ['wbtc'], 'maker')
(0, 'compound_cUSDCv3', ['usd'], 'compound')
(0, 'synthetix_ExchangeState', ['xexchange'], 'synthetix')
(1, 'Ice-Dice.com', ['ice-dicecom'], 'ice-dicecom')
(1, 'synthetix_CollateralErc20', ['synthetix'], 'synthetix')
(0, 'Bitfex (BFX)', ['bitcom'], 'bitfex')
(0, 'Binance 8', ['binancemultichaincapital'], 'binance')
(1, 'Paribu 5', ['paribu'], 'paribu')
(0, 'Bithumb 3', ['bitcom'], 'bithumb')
(1, 'futureswap_FsToken', ['futureswap'], 'futureswap')
(1, 'BytePool', ['bytepool'], 'bytepool')
(0, 'Coinbene', ['coin'], 'coinbene')
(0, 'curvefinance_UST-DepositUST', ['mfinance'], 'curve')
(0, 'BitYes.com', ['bitcom'], 'bityes')
(0, '0x_ZRXToken-v4', ['xtoken'], '0x')
(1, 'Huobi 26', ['huobi'], 'huobi')
(1, 'synthetix_SynthsFTSE', ['synthetix'], 'synthetix')
(0, 'aave_variableDebtTokenAddress-aAmmUniLINKWETH', ['xtoken'], 'aave')
(0, 'Livecoin.net', ['coin'], 'livecoin')
(1, 'Bgogo Token', ['bgogo'], 'bgogo')
(1, 'WAYI.CN', ['wayicn'], 'wayicn')
(1, 'dydx_SoloMargin1', ['dydx'], 'dydx')
(0, 'curvefinance_IronBank-LiquidityGaugeV2', ['liquid'], 'curve')
(0, 'fei_EthPCVDepositAdapter', ['citadao'], 'feiprotocol')
(1, 'uniswap_v3_pool_1INCH_USDC', ['uniswap'], 'uniswap')
(1, 'Just-Dice.com', ['just-dicecom'], 'just-dicecom')
(0, 'Bitfinex 8', ['bitcom'], 'bitfinex')
(1, 'BTCLend.org', ['btclendorg'], 'btclendorg')
(0, 'KuCoin Token (KCS)', ['coin'], 'kucoin')
(1, 'compound_Proposal72PriceFeed', ['compound'], 'compound')
(1, 'sushiswap_KashiPairMediumRisk', ['sushiswap'], 'sushiswap')
(0, '0x_Staking-v3', ['bitindi'], '0x')
(0, 'harvestfinance_SUSHI:FARM', ['btfinance'], 'harvestfinance')
(0, 'vesper_VDAI-strategy-compound', ['compound'], 'vesper')
(0, 'Bitfinex: Deployer 5', ['nex'], 'bitfinex')
(1, 'Gemini: Contract 1', ['gemini'], 'gemini')
(1, 'huobi reserve wallets TRX', ['huobi'], 'huobi')
(1, 'synthetix_Exchanger', ['synthetix'], 'synthetix')
(0, 'aave_stableDebtTokenAddress-aAmmUniMKRWETH', ['xtoken'], 'aave')
(0, 'aave_rwa_PermissionManager', ['emiswap'], 'aave')
(1, 'compound_Base500bps_Slope1200bps', ['compound'], 'compound')
(1, 'bitfinex Polkadot hot wallet', ['bitfinex'], 'bitfinex')
(0, 'Upbit 2', ['bitcom'], 'upbit')
(1, 'Cryptonex (CNX) (CNX)', ['cryptonex'], 'cryptonex')
(1, 'BlockTrades Exchange', ['blocktrades'], 'blocktrades')
(1, 'maker_PIP_UNI', ['maker'], 'maker')
(0, 'barnbridge_bb_crUSDC (Cream)', ['usd'], 'barnbridge')
(0, 'bitfinex Tether USDt (Solana)', ['usd'], 'bitfinex')
(0, 'BitVC.com', ['bitcom'], 'bitvc')
(0, 'synthetix_TokenStatesCEX', ['cex'], 'synthetix')
(1, 'Poloniex: LOOM', ['poloniex'], 'poloniex')
(0, 'BitgetToken (BGB)', ['bitcom'], 'bitget')
(0, 'aave_aSNX', ['ease'], 'aave')
(0, 'Binance 7', ['binancemultichaincapital'], 'binance')
(0, 'bitfinex RBTC Cold Wallet', ['nex'], 'bitfinex')
(1, 'barnbridge_EPool Periphery', ['barnbridge'], 'barnbridge')
(0, 'badger_rewardsEscrow', ['ledger'], 'badger')
(1, '796.com', ['796'], '796')
(0, 'maker_MCD_CLIP_CALC_ETH_C', ['calc'], 'maker')
(0, 'Bithumb 6', ['bitcom'], 'bithumb')
(0, 'Binance USD', ['usd'], 'binance')
(1, 'vesper_VVSP-strategy-vspStrategy', ['vesper'], 'vesper')
(0, 'maker_MCD_JOIN_PAXUSD_A', ['usd'], 'maker')
(0, 'AllCoin.com', ['allcoin'], 'allcoincom')
(0, 'HitBTC 2', ['tbtc'], 'hitbtc')
(1, 'synthetix_SynthiDEFI', ['synthetix'], 'synthetix')
(1, 'renvm_BTC-gateway', ['ren'], 'ren')
(0, 'harvestfinance_VWAP Bot', ['btfinance'], 'harvestfinance')
(0, 'curvefinance_UnderlyingBurner', ['mfinance'], 'curve')
(0, 'maker_GUSD', ['usd'], 'maker')
(0, 'maker_MCD_JOIN_KNC_A', ['coin'], 'maker')
(0, 'curvefinance_Y-StableSwapY', ['mfinance'], 'curve')
(0, 'maker_PROXY_REGISTRY', ['proxy'], 'maker')
(1, 'compound_Pair_WBTC_ETH', ['compound'], 'compound')
(0, 'dydx_UsdcPriceOracle1', ['usd'], 'dydx')
(1, 'dydx_DaiMigrator1', ['dydx'], 'dydx')
(1, 'synthetix_TokenStatesCOMP', ['synthetix'], 'synthetix')
(1, 'Huobi 30', ['huobi'], 'huobi')
(1, 'GDAC Exchange Token (GT)', ['gdac'], 'gdac')
(0, '0x_ERC721Proxy-v4', ['proxy'], '0x')
(1, 'compound_StdComptroller', ['compound'], 'compound')
(0, 'AdmiralCoin.com', ['coin'], 'admiralcoincom')
(0, 'Antimatter.Finance Governance Token (MATTER)', ['mfinance'], 'antimatter')
