Filter: related-concept
Blocker: bm25_3
K: 1
Time: 1.7046966552734375 seconds
Recall: 0.8106355382619974

(1, 'uniswap_v3_pool_USDC_ETH_005', ['uniswap'], 'uniswap')
(1, 'Bitfinex: Old Address 2', ['bitfinex'], 'bitfinex')
(0, 'Xbtc.exx.com&bw.com', ['btccom'], 'exx')
(1, 'dydx_TestInterestSetter42', ['dydx'], 'dydx')
(1, 'curvefinance_pBTC-DepositPBTC', ['curve'], 'curve')
(1, 'Huobi 5', ['huobi'], 'huobi')
(1, 'harvestfinance_fCRV-TBTC', ['harvestfinance'], 'harvestfinance')
(1, 'renvm_DarknodePayment', ['ren'], 'ren')
(1, 'uniswap_TransparentUpgradeableProxy', ['uniswap'], 'uniswap')
(1, 'instadapp_polygon-v2-InstaImplementationM2', ['instadapp'], 'instadapp')
(1, 'maker_PIP_ETH', ['maker'], 'maker')
(1, '1hash', ['1hash'], '1hash')
(1, 'uniswap_UniswapV2UNIGovernorAplhaV1', ['uniswap'], 'uniswap')
(0, 'okx reserves wallets', ['dovewallet'], 'okex')
(1, 'BIKICOIN TOKEN (BIKI)', ['biki'], 'biki')
(0, 'aave_variableDebtTokenAddress-aAmmUniDAIUSDC', ['fluidtokens'], 'aave')
(1, 'Tether EUR', ['tether'], 'tether')
(1, 'curvefinance_oBTC-CurveTokenV3', ['curve'], 'curve')
(0, 'Digitalbtc', ['eligiusst'], 'digitalbtc')
(0, 'aave_stableDebtTokenAddress-aAmmUniDAIUSDC', ['fluidtokens'], 'aave')
(1, 'synthetix_SynthsNFLX', ['synthetix'], 'synthetix')
(1, 'VirWoX.com', ['virwox'], 'virwox')
(1, 'OpenOcean (OOE)', ['openoceanfinance'], 'openoceanfinance')
(1, 'AntPool.com', ['antpoolcom'], 'antpoolcom')
(1, 'Gate.io: Contract', ['gate'], 'gate')
(1, 'badger_harvest', ['badger'], 'badger')
(1, 'badger_native.sbtcCrv-vault', ['badger'], 'badger')
(1, 'Huobi.com', ['huobi'], 'huobi')
(1, 'Hotbit 3', ['hotbit'], 'hotbit')
(1, 'aave_aBUSD', ['aave'], 'aave')
(0, 'aave_aAmmUniUNIWETH', ['unilend'], 'aave')
(1, 'futureswap_FsProxyAdmin', ['futureswap'], 'futureswap')
(0, 'aave_stableDebtTokenAddress-aAmmUniUSDCWETH', ['fluidtokens'], 'aave')
(1, 'Poloniex: STORJ', ['poloniex'], 'poloniex')
(0, 'Degen (DGN)', ['theopendaosos'], 'degenhaus')
(1, 'synthetix_StakingRewardssNFLXBalancer', ['synthetix'], 'synthetix')
(0, 'Coin.mx', ['coinmkt'], 'coin')
(1, 'Cointerra', ['cointerra'], 'cointerra')
(1, 'curvefinance_Registry', ['curve'], 'curve')
(1, 'fei_FEI-ETH UniV2 Pair', ['feiprotocol'], 'feiprotocol')
(0, 'Ethfinex: Old Contract 3', ['contango'], 'bitfinex')
(1, 'compound_cZRX', ['compound'], 'compound')
(1, '58coin', ['58coin'], '58coin')
(1, 'badger_native.uniBadgerWbtc-strategy', ['badger'], 'badger')
(0, 'huobi reserve wallets ATOM', ['dovewallet'], 'huobi')
(0, 'Allcoin (ALC)', ['allcoin'], 'allcoincom')
(0, 'Btcdig', ['btccom'], 'btcdig')
(0, '1inch_Limit Order Protocol', ['derifyprotocol'], '1inch')
(1, 'curvefinance_MUSD-StableSwapMUSD', ['curve'], 'curve')
(1, 'sushiswap_Treasury Multisig', ['sushiswap'], 'sushiswap')
(1, 'Compound Dai', ['compound'], 'compound')
(1, 'Bitfinex: MultiSig 1', ['bitfinex'], 'bitfinex')
(1, 'synthetix_TokenStateiXTZ', ['synthetix'], 'synthetix')
(1, 'maker_MCD_CLIP_CALC_UNIV2UNIETH_A', ['maker'], 'maker')
(1, 'aave_aENJ', ['aave'], 'aave')
(1, 'GHash.io', ['ghashio'], 'ghashio')
(1, 'Kraken 5', ['kraken'], 'kraken')
(1, 'synthetix_DelegateApprovalsEternalStorage', ['synthetix'], 'synthetix')
(1, 'CoinDeal Token (CDL)', ['coindeal'], 'coindeal')
(1, 'harvestfinance_fCRV-BUSD', ['harvestfinance'], 'harvestfinance')
(1, 'vesper_VUSDC-feeWhiteList', ['vesper'], 'vesper')
(1, 'instadapp_InstaVestingFactory', ['instadapp'], 'instadapp')
(1, 'Binance 17', ['binance'], 'binance')
(1, 'curvefinance_bBTC-StableSwapBBTC', ['curve'], 'curve')
(1, 'badger_native.sushiDiggWbtc', ['badger'], 'badger')
(1, 'HaoBTC.com', ['haobtccom'], 'haobtccom')
(1, '8baochi', ['8baochi'], '8baochi')
(0, 'fei_EthLidoPCVDeposit', ['positionexchange'], 'feiprotocol')
(1, 'CampBX.com', ['campbx'], 'campbx')
(1, 'Bitfinex: Deployer 2', ['bitfinex'], 'bitfinex')
(1, 'compound_cYFI', ['compound'], 'compound')
(0, 'huobi reserve wallets MATIC', ['dovewallet'], 'huobi')
(1, 'maker_MCD_CLIP_ETH_B', ['maker'], 'maker')
(1, 'barnbridge_crUSDC Rewards Pool', ['barnbridge'], 'barnbridge')
(1, 'maker_MCD_JOIN_UNIV2USDCETH_A', ['maker'], 'maker')
(0, 'Triplemining', ['simplecoinus_mining'], 'triplemining')
(1, 'Compound: Deployer 3', ['compound'], 'compound')
(1, 'uniswap_UniswapV2ETHWBTCUNIPool', ['uniswap'], 'uniswap')
(1, 'Tidex Token (TDX)', ['tidex'], 'tidex')
(1, 'harvestfinance_fCRV-HBTC', ['harvestfinance'], 'harvestfinance')
(0, 'huobi reserve wallets HT', ['dovewallet'], 'huobi')
(1, 'CoinKite.com', ['coinkitecom'], 'coinkitecom')
(1, 'synthetix_EternalStorageLiquidations', ['synthetix'], 'synthetix')
(1, 'CrimeNet.biz', ['crimenetbiz'], 'crimenetbiz')
(1, 'SwCPoker.eu', ['swcpokereu'], 'swcpokereu')
(1, 'harvestfinance_CRV-HUSD Pool', ['harvestfinance'], 'harvestfinance')
(1, 'barnbridge_bb_aUSDC (Aave)', ['barnbridge'], 'barnbridge')
(1, 'compound_IRM_USDC_Updateable', ['compound'], 'compound')
(0, 'Ethfinex: Old Contract 2', ['contango'], 'bitfinex')
(0, 'aave_stableDebtTokenAddress - aUNI', ['fluidtokens'], 'aave')
(1, 'aave_aAmmUniMKRWETH', ['aave'], 'aave')
(1, 'Bithumb 5', ['bithumb'], 'bithumb')
(1, 'synthetix_ProxysLINK', ['synthetix'], 'synthetix')
(1, 'maker_MCD_CLIP_LRC_A', ['maker'], 'maker')
(1, 'Bithumb 10', ['bithumb'], 'bithumb')
(0, 'curvefinance_UniswapBurner', ['uniswap'], 'curve')
(1, 'synthetix_StakingRewardssBTCCurve', ['synthetix'], 'synthetix')
(1, 'synthetix_SynthiADA', ['synthetix'], 'synthetix')
(1, 'compound_StdComptroller_2_6', ['compound'], 'compound')
(1, 'maker_MCD_CLIP_CALC_LINK_A', ['maker'], 'maker')
(1, 'maker_MCD_JOIN_RWA002_A', ['maker'], 'maker')
(1, 'Huobi 14', ['huobi'], 'huobi')
(1, 'CleverCoin.com', ['clevercoin'], 'clevercoin')
(1, 'bitfinex Tron TRX/TRC10/TRC20 hot wallet', ['bitfinex'], 'bitfinex')
(1, 'badger_badgerHunt', ['badger'], 'badger')
(1, 'balancer_SmartPoolFactory', ['balancer'], 'balancer')
(1, 'Indacoin.com', ['indacoin'], 'indacoin')
(1, 'curvefinance_MetaBurner', ['curve'], 'curve')
(1, 'HelixMixer', ['helixmixer'], 'helixmixer')
(1, 'barnbridge_EToken WETH/USDC 50/50', ['barnbridge'], 'barnbridge')
(0, 'OKEX Mining Pool 1', ['emcdpool'], 'okex')
(0, 'dydx_DoubleExponentInterestSetter1', ['component'], 'dydx')
(1, 'vesper_VETH-pool', ['vesper'], 'vesper')
(0, 'fei_FeiRari ETH (fETH-8)', ['comethswap'], 'feiprotocol')
(1, 'Binance 12', ['binance'], 'binance')
(1, 'curvefinance_tBTC-CurveTokenV2', ['curve'], 'curve')
(1, '1inch_Multicall', ['1inch'], '1inch')
(1, 'bitfinex Cardano ADA cold wallet', ['bitfinex'], 'bitfinex')
(1, 'Tidex 2', ['tidex'], 'tidex')
(1, 'barnbridge_BarnFacet', ['barnbridge'], 'barnbridge')
(1, 'uniswap_v3_pool_USDC_USDT_005', ['uniswap'], 'uniswap')
(1, 'uniswap_v3_pool_XSGD_USDC', ['uniswap'], 'uniswap')
(1, 'barnbridge_bb_aDAI (Aave)', ['barnbridge'], 'barnbridge')
(0, 'aave_rwa_IncentivesController', ['centrifuge'], 'aave')
(1, 'Mercatox', ['mercatox'], 'mercatox')
(1, 'Kucoin 7', ['kucoin'], 'kucoin')
(0, 'Tigerpool.net', ['hummerpool'], 'tigerpoolnet')
(1, 'Cryptomine.io', ['cryptomineio'], 'cryptomineio')
(1, 'Huobi 36', ['huobi'], 'huobi')
(1, 'bitfinex Monero XMR cold wallet', ['bitfinex'], 'bitfinex')
(1, 'badger_Uniswap BADGER/wBTC LP Pair', ['badger'], 'badger')
(0, 'kucoin reserve wallets', ['dovewallet'], 'kucoin')
(1, '1inch_Governance Mothership', ['1inch'], '1inch')
(1, 'sushiswap_MasterChefV2', ['sushiswap'], 'sushiswap')
(1, 'barnbridge_bb_aGUSD (Aave)', ['barnbridge'], 'barnbridge')
(1, 'bitfinex KAIhot wallet', ['bitfinex'], 'bitfinex')
(1, 'instadapp_InstaImplementationM2137', ['instadapp'], 'instadapp')
(1, 'instadapp_mainnet-v1-InstaDydxFlash', ['instadapp'], 'instadapp')
(0, 'bitstamp', ['bitstamp'], 'bitstarzcom')
(1, 'bitfinex Certik hot wallet', ['bitfinex'], 'bitfinex')
(1, 'Bitcoinica.com', ['bitcoinica'], 'bitcoinica')
(1, 'synthetix_SystemSettingsLib', ['synthetix'], 'synthetix')
(1, 'instadapp_polygon-v2-InstaConnectorsV2', ['instadapp'], 'instadapp')
(1, 'sushiswap_PeggedOracleV1', ['sushiswap'], 'sushiswap')
(1, 'Bitfinex: Deployer 4', ['bitfinex'], 'bitfinex')
(0, 'Biconomy token (BIT)', ['tokenomy'], 'biconomy')
(1, 'synthetix_SynthsXRP', ['synthetix'], 'synthetix')
(1, 'Btc38.com', ['btc38'], 'btc38')
(1, 'KnCMiner.com', ['kncminercom'], 'kncminercom')
(0, 'OKExPool', ['dpool'], 'okex')
(0, 'binance reserve wallets USDC', ['dovewallet'], 'binance')
(1, 'Bitstamp 2', ['bitstamp'], 'bitstamp')
(1, 'maker_PIP_AAVE', ['maker'], 'maker')
(0, 'aave_variableDebtTokenAddress-aAmmUniSNXWETH', ['fluidtokens'], 'aave')
(0, 'fei_FEI-TRIBE UniV2 Pair', ['webribedao'], 'feiprotocol')
(1, 'Binance JEX', ['binance'], 'binance')
(1, 'Binance 14', ['binance'], 'binance')
(1, 'instadapp_polygon_GELATO-AAAVE-A', ['instadapp'], 'instadapp')
(1, 'curvefinance_rETH-CurveTokenV3', ['curve'], 'curve')
(0, 'curvefinance_FRAX-LiquidityGaugeV2', ['liquidityfinance'], 'curve')
(0, 'harvestfinance_Sushiswap DAI:WETH Pool', ['sushiswap'], 'harvestfinance')
(0, 'curvefinance_RSV-LiquidityGaugeReward', ['liquidityfinance'], 'curve')
(1, 'Cubits.com', ['cubits'], 'cubits')
(1, 'compound_cLINK+WBTC2Delegate_MultiLabel', ['compound'], 'compound')
(1, 'maker_LRC', ['maker'], 'maker')
(1, 'bitfinex Ethereum Classic cold wallet', ['bitfinex'], 'bitfinex')
(1, 'synthetix_ProxysXRP', ['synthetix'], 'synthetix')
(1, 'Cex.io', ['cex'], 'cex')
(0, 'curvefinance_EURS-LiquidityGaugeV2', ['liquidityfinance'], 'curve')
(1, 'maker_PIP_LINK', ['maker'], 'maker')
(1, 'badger_StrategyCurveGaugeRenBtcCrv', ['badger'], 'badger')
(1, 'maker_MCD_JOIN_MANA_A', ['maker'], 'maker')
(1, 'CoinSpot.com.au', ['coinspot'], 'coinspot')
(1, 'harvestfinance_fCRV-YPOOL', ['harvestfinance'], 'harvestfinance')
(0, 'ZBToken (ZB)', ['latoken'], 'zbcom')
(0, 'aave_arc_ProtocolDataProvider', ['bprotocol'], 'aave')
(1, 'synthetix_DebtCache', ['synthetix'], 'synthetix')
(1, 'instadapp_mainnet-v1-InstaAccount', ['instadapp'], 'instadapp')
(1, 'Curve.fi: Donate', ['curve'], 'curve')
(1, 'yearn_YFI', ['yearnfinance'], 'yearnfinance')
(0, 'aave_variableDebtTokenAddress - aWBTC', ['fluidtokens'], 'aave')
(1, 'badger_kernel', ['badger'], 'badger')
(0, 'aave_variableDebtTokenAddress - aDAI', ['fluidtokens'], 'aave')
(1, 'maker_PIP_GUSD', ['maker'], 'maker')
(1, '1inch_Governance Rewards', ['1inch'], '1inch')
(1, 'Bithumb 12', ['bithumb'], 'bithumb')
(1, 'crypto.com reserves wallets', ['cryptocom'], 'cryptocom')
(0, 'nexus_Quotation', ['bscstation'], 'nexus')
(1, 'Bitfinex', ['bitfinex'], 'bitfinex')
(1, 'maker_MCD_CLIP_AAVE_A', ['maker'], 'maker')
(1, 'Hoo.com 5', ['hoo'], 'hoo')
(1, 'bitfinex Digibyte cold wallet', ['bitfinex'], 'bitfinex')
(1, 'PrimeDice.com', ['primedicecom'], 'primedicecom')
(1, 'BitcoinVideoCasino.com', ['bitcoinvideocasinocom'], 'bitcoinvideocasinocom')
(1, 'synthetix_ProxysDEFI', ['synthetix'], 'synthetix')
(1, 'uniswap_v3_pool_USDC_ETH_03', ['uniswap'], 'uniswap')
(0, 'curvefinance_TriCrypto-DepositZap', ['kryptodex'], 'curve')
(1, 'harvestfinance_FARM token', ['harvestfinance'], 'harvestfinance')
(1, 'bitfinex XNS hot wallet', ['bitfinex'], 'bitfinex')
(1, 'bitfinex Tether USDt (Kusama) hot wallet', ['bitfinex'], 'bitfinex')
(1, 'Coinbase 1', ['coinbase'], 'coinbase')
(1, 'synthetix_SynthsBNB', ['synthetix'], 'synthetix')
(1, 'maker_MCD_CLIP_CALC_USDT_A', ['maker'], 'maker')
(1, 'maker_MCD_CLIP_UNIV2AAVEETH_A', ['maker'], 'maker')
(1, 'Compound: Price Oracle Proxy', ['compound'], 'compound')
(1, 'barnbridge_EToken Factory', ['barnbridge'], 'barnbridge')
(0, 'aave_stableDebtTokenAddress-aAmmWBTC', ['fluidtokens'], 'aave')
(0, 'BTC-e.com', ['btcdicecom'], 'btce')
(1, 'Chainroll.com', ['chainrollcom'], 'chainrollcom')
(1, 'Binance 11', ['binance'], 'binance')
(1, 'CoinChimp.com', ['coinchimp'], 'coinchimp')
(0, 'huobi reserve wallets USDT', ['dovewallet'], 'huobi')
(1, 'aave_aWBTC', ['aave'], 'aave')
(1, 'instadapp_InstaTokenVesting', ['instadapp'], 'instadapp')
(1, 'UseCryptos.com', ['usecryptos'], 'usecryptos')
(1, 'uniswap_v3_pool_APE_ETH', ['uniswap'], 'uniswap')
(1, 'Viabtc', ['viabtc'], 'viabtc')
(1, 'fei_Fuse Pool 7 FEI PCV Deposit', ['feiprotocol'], 'feiprotocol')
(1, 'badger_devMultisig', ['badger'], 'badger')
(1, 'Bitexlive', ['bitexlive'], 'bitexlive')
(1, 'convex_cvxCRV', ['convex'], 'convex')
(0, 'curvefinance_Emergency-Token', ['convergence'], 'curve')
(1, 'maker_MCD_JOIN_RWA001_A', ['maker'], 'maker')
(1, 'KuCoin 8', ['kucoin'], 'kucoin')
(1, 'SecondsTrade.com', ['secondstradecom'], 'secondstradecom')
(0, '1inch_walletAddress', ['thorwallet'], '1inch')
(0, '1inch_AggregationRouterV4', ['jupiter'], '1inch')
(1, 'synthetix_ProxyiXRP', ['synthetix'], 'synthetix')
(0, 'harvestfinance_Sushiswap WETH:USDT Pool', ['sushiswap'], 'harvestfinance')
(0, 'bitfinex ATLAS hot wallet', ['atlasats'], 'bitfinex')
(1, 'Bitrue Coin (BTR)', ['bitrue'], 'bitrue')
(0, 'aave_IncentivesController', ['centrifuge'], 'aave')
(1, 'compound_cUSDT', ['compound'], 'compound')
(1, 'futureswap_Voting', ['futureswap'], 'futureswap')
(1, 'Coinbroker.io', ['coinbroker'], 'coinbroker')
(0, 'maker_RWA001_A_INPUT_CONDUIT', ['inputsio'], 'maker')
(1, 'uniswap_v3_pool_ETH_BTT', ['uniswap'], 'uniswap')
(1, 'harvestfinance_fCRV-USDN', ['harvestfinance'], 'harvestfinance')
(1, 'bitfinex Tether USDt (Tezos) hot wallet', ['bitfinex'], 'bitfinex')
(1, 'synthetix_ProxyiXTZ', ['synthetix'], 'synthetix')
(1, 'synthetix_SynthsNIKKEI', ['synthetix'], 'synthetix')
(1, 'Gemini 3', ['gemini'], 'gemini')
(1, 'bitfinex ETH/ERC20 hot wallet', ['bitfinex'], 'bitfinex')
(1, 'Btcc pool', ['btccpool'], 'btccpool')
(1, 'vesper_vBetaETH-strategy-aaveMaker', ['vesper'], 'vesper')
(1, 'vesper_vsp', ['vesper'], 'vesper')
(1, 'Bitso.com', ['bitso'], 'bitso')
(1, 'bitfinex Avalanche (C-Chain) hot wallet', ['bitfinex'], 'bitfinex')
(1, 'CoinArch.com', ['coinarch'], 'coinarch')
(1, 'bitfinex ETP/MVS cold wallet', ['bitfinex'], 'bitfinex')
(1, 'maker_VOTE_PROXY_FACTORY', ['maker'], 'maker')
(1, 'instadapp_UNISWAP-V3-A', ['instadapp'], 'instadapp')
(1, 'compound_cSAI', ['compound'], 'compound')
(1, 'curvefinance_HUSD-DepositHUSD', ['curve'], 'curve')
(1, 'nexus_Gateway', ['nexus'], 'nexus')
(1, 'ePay.info', ['epayinfo'], 'epayinfo')
(1, 'synthetix_StakingRewardssEURCurve', ['synthetix'], 'synthetix')
(1, 'instadapp_AAVE-CLAIM-A', ['instadapp'], 'instadapp')
(1, 'harvestfinance_CRV-TBTC Pool', ['harvestfinance'], 'harvestfinance')
(1, 'AntPool', ['antpoolcom'], 'antpoolcom')
(1, 'curvefinance_sBTC-MetaImplementationBTC.vy', ['curve'], 'curve')
(1, 'aave_aAmmUniWBTCUSDC', ['aave'], 'aave')
(1, 'badger_SimpleTimelock', ['badger'], 'badger')
(1, 'bitfinex Bitcoin Cash hot wallet', ['bitfinex'], 'bitfinex')
(0, 'curvefinance_USDT-LiquidityGauge', ['liquidityfinance'], 'curve')
(0, 'aave_variableDebtTokenAddress - aCRV', ['fluidtokens'], 'aave')
(1, 'maker_MCD_CLIP_CALC_MANA_A', ['maker'], 'maker')
(1, 'Remitano 2', ['remitano'], 'remitano')
(1, 'WhiteBIT', ['whitebit'], 'whitebit')
(1, 'instadapp_mainnet-v1-InstaMemory', ['instadapp'], 'instadapp')
(1, 'synthetix_FeePoolState', ['synthetix'], 'synthetix')
(1, 'Huobi: Old Address 1', ['huobi'], 'huobi')
(1, 'instadapp_REFINANCE-A', ['instadapp'], 'instadapp')
(0, 'swisborg reserve wallets', ['dovewallet'], 'swissborg')
(1, 'KuCoin 9', ['kucoin'], 'kucoin')
(1, 'synthetix_SynthsREN', ['synthetix'], 'synthetix')
(1, 'synthetix_SynthetixBridgeEscrow', ['synthetix'], 'synthetix')
(1, 'CoinMkt.com', ['coinmkt'], 'coinmkt')
(1, 'harvestfinance_DAI Vault', ['harvestfinance'], 'harvestfinance')
(0, 'aave_stableDebtTokenAddress - aLINK', ['fluidtokens'], 'aave')
(1, 'fei_Cream FEI PCV Deposit', ['feiprotocol'], 'feiprotocol')
(1, 'harvestfinance_Uniswap DPI:WETH Pool', ['harvestfinance'], 'harvestfinance')
(1, 'badger_SmartVesting', ['badger'], 'badger')
(1, 'Exchanging.ir', ['exchanging'], 'exchanging')
(1, 'Bitstamp 6', ['bitstamp'], 'bitstamp')
(1, 'harvestfinance_SWRV:FARM', ['harvestfinance'], 'harvestfinance')
(1, 'Bitcoin.de', ['bitcoinde'], 'bitcoinde')
(1, 'convex_Token Factory', ['convex'], 'convex')
(1, 'maker_MCD_CLIP_WBTC_A', ['maker'], 'maker')
(1, 'compound_cUSDCv3', ['compound'], 'compound')
(1, 'synthetix_ExchangeState', ['synthetix'], 'synthetix')
(1, 'Ice-Dice.com', ['ice-dicecom'], 'ice-dicecom')
(1, 'synthetix_CollateralErc20', ['synthetix'], 'synthetix')
(1, 'Bitfex (BFX)', ['bitfex'], 'bitfex')
(1, 'Binance 8', ['binance'], 'binance')
(1, 'Paribu 5', ['paribu'], 'paribu')
(1, 'Bithumb 3', ['bithumb'], 'bithumb')
(1, 'futureswap_FsToken', ['futureswap'], 'futureswap')
(1, 'BytePool', ['bytepool'], 'bytepool')
(1, 'Coinbene', ['coinbene'], 'coinbene')
(1, 'curvefinance_UST-DepositUST', ['curve'], 'curve')
(1, 'BitYes.com', ['bityes'], 'bityes')
(0, '0x_ZRXToken-v4', ['tokenlon'], '0x')
(1, 'Huobi 26', ['huobi'], 'huobi')
(1, 'synthetix_SynthsFTSE', ['synthetix'], 'synthetix')
(0, 'aave_variableDebtTokenAddress-aAmmUniLINKWETH', ['fluidtokens'], 'aave')
(1, 'Livecoin.net', ['livecoin'], 'livecoin')
(1, 'Bgogo Token', ['bgogo'], 'bgogo')
(1, 'WAYI.CN', ['wayicn'], 'wayicn')
(1, 'dydx_SoloMargin1', ['dydx'], 'dydx')
(0, 'curvefinance_IronBank-LiquidityGaugeV2', ['liquidityfinance'], 'curve')
(0, 'fei_EthPCVDepositAdapter', ['citadao'], 'feiprotocol')
(1, 'uniswap_v3_pool_1INCH_USDC', ['uniswap'], 'uniswap')
(1, 'Just-Dice.com', ['just-dicecom'], 'just-dicecom')
(1, 'Bitfinex 8', ['bitfinex'], 'bitfinex')
(1, 'BTCLend.org', ['btclendorg'], 'btclendorg')
(1, 'KuCoin Token (KCS)', ['kucoin'], 'kucoin')
(1, 'compound_Proposal72PriceFeed', ['compound'], 'compound')
(1, 'sushiswap_KashiPairMediumRisk', ['sushiswap'], 'sushiswap')
(0, '0x_Staking-v3', ['bitindi'], '0x')
(1, 'harvestfinance_SUSHI:FARM', ['harvestfinance'], 'harvestfinance')
(0, 'vesper_VDAI-strategy-compound', ['compound'], 'vesper')
(1, 'Bitfinex: Deployer 5', ['bitfinex'], 'bitfinex')
(1, 'Gemini: Contract 1', ['gemini'], 'gemini')
(0, 'huobi reserve wallets TRX', ['dovewallet'], 'huobi')
(1, 'synthetix_Exchanger', ['synthetix'], 'synthetix')
(0, 'aave_stableDebtTokenAddress-aAmmUniMKRWETH', ['fluidtokens'], 'aave')
(0, 'aave_rwa_PermissionManager', ['evolutionmarket'], 'aave')
(1, 'compound_Base500bps_Slope1200bps', ['compound'], 'compound')
(1, 'bitfinex Polkadot hot wallet', ['bitfinex'], 'bitfinex')
(1, 'Upbit 2', ['upbit'], 'upbit')
(1, 'Cryptonex (CNX) (CNX)', ['cryptonex'], 'cryptonex')
(1, 'BlockTrades Exchange', ['blocktrades'], 'blocktrades')
(1, 'maker_PIP_UNI', ['maker'], 'maker')
(1, 'barnbridge_bb_crUSDC (Cream)', ['barnbridge'], 'barnbridge')
(1, 'bitfinex Tether USDt (Solana)', ['bitfinex'], 'bitfinex')
(1, 'BitVC.com', ['bitvc'], 'bitvc')
(1, 'synthetix_TokenStatesCEX', ['synthetix'], 'synthetix')
(1, 'Poloniex: LOOM', ['poloniex'], 'poloniex')
(1, 'BitgetToken (BGB)', ['bitget'], 'bitget')
(1, 'aave_aSNX', ['aave'], 'aave')
(1, 'Binance 7', ['binance'], 'binance')
(1, 'bitfinex RBTC Cold Wallet', ['bitfinex'], 'bitfinex')
(1, 'barnbridge_EPool Periphery', ['barnbridge'], 'barnbridge')
(1, 'badger_rewardsEscrow', ['badger'], 'badger')
(1, '796.com', ['796'], '796')
(1, 'maker_MCD_CLIP_CALC_ETH_C', ['maker'], 'maker')
(1, 'Bithumb 6', ['bithumb'], 'bithumb')
(1, 'Binance USD', ['binance'], 'binance')
(1, 'vesper_VVSP-strategy-vspStrategy', ['vesper'], 'vesper')
(1, 'maker_MCD_JOIN_PAXUSD_A', ['maker'], 'maker')
(1, 'AllCoin.com', ['allcoincom'], 'allcoincom')
(1, 'HitBTC 2', ['hitbtc'], 'hitbtc')
(1, 'synthetix_SynthiDEFI', ['synthetix'], 'synthetix')
(1, 'renvm_BTC-gateway', ['ren'], 'ren')
(1, 'harvestfinance_VWAP Bot', ['harvestfinance'], 'harvestfinance')
(1, 'curvefinance_UnderlyingBurner', ['curve'], 'curve')
(1, 'maker_GUSD', ['maker'], 'maker')
(1, 'maker_MCD_JOIN_KNC_A', ['maker'], 'maker')
(1, 'curvefinance_Y-StableSwapY', ['curve'], 'curve')
(1, 'maker_PROXY_REGISTRY', ['maker'], 'maker')
(1, 'compound_Pair_WBTC_ETH', ['compound'], 'compound')
(1, 'dydx_UsdcPriceOracle1', ['dydx'], 'dydx')
(1, 'dydx_DaiMigrator1', ['dydx'], 'dydx')
(1, 'synthetix_TokenStatesCOMP', ['synthetix'], 'synthetix')
(1, 'Huobi 30', ['huobi'], 'huobi')
(0, 'GDAC Exchange Token (GT)', ['vccexchange'], 'gdac')
(0, '0x_ERC721Proxy-v4', ['helixmixer'], '0x')
(1, 'compound_StdComptroller', ['compound'], 'compound')
(1, 'AdmiralCoin.com', ['admiralcoincom'], 'admiralcoincom')
(1, 'Antimatter.Finance Governance Token (MATTER)', ['antimatter'], 'antimatter')
